comment,nickname,rank,tilte 
很久不看了,morriswu,22,万合天宜那几个谁看着最想笑
柯达徐州的,蓝蓝,14,万合天宜那几个谁看着最想笑
lxaxsh 发表于 2018-3-5 17:48子墨好像还和阿布搞过?干过了，葛布据说是个玻璃心，被搞完了据说灰心了很久,王争扬的爸爸,21,万合天宜那几个谁看着最想笑
 要真有这么个种族 能让人类灭绝,MervYn1976,21,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
卧槽魔戒里那漂亮女精灵不透白不透啊，透了还带入赘，给爵位发圣剑赐魔能，还能气的老丈人一头包……等等，论爽文，好像白皮也干了（开个玩笑，当然托尔金老爷子整个体系加历史奇幻的融入构建是真的吊）,MervYn1976,21,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
狗头人同族都透不了，还想透异族？,喧哗上等,23,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
lailelaile,且听风吟丶LeTi,12,3月06日赛事预告：16点NaVi对阵VP
来了来了,仁义无双蔡宜峰,27,3月06日赛事预告：16点NaVi对阵VP
以后是用QQ登陆  现在要重新绑定 但以前账户密码忘记了 又没办法找回怎么办,梦境虚无,10,超玩通行证升级改版公告！
喜欢潮品的去看看吧,sspace,22,水友们，绝情吗，真的绝情吗？
来了来了 ,今天我会幸福,20,我要表白CN Dota，我要上头条！！！
来了来了,woshibyg,15,我要表白CN Dota，我要上头条！！！
我他妈又不是傻逼,dogfe416,20,如果婚后发现老婆是les 你会离婚吗
窝tama又不是傻逼,a5477709,21,如果婚后发现老婆是les 你会离婚吗
你的自拍吗,dadiaoluoli,21,一点b数送给大家，水友们周末愉快
进去吧你,947123055,21,一点b数送给大家，水友们周末愉快
柯达看到就想笑,野韭菜花,14,万合天宜那几个谁看着最想笑
就爱xixi 发表于 2018-3-4 14:51bbuh        ,一深大师,14,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
魔物娘我tmsb,一深大师,14,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
来了来了,小小小社,14,3月06日赛事预告：16点NaVi对阵VP
来了来了,仁义无双蔡宜峰,22,3月06日赛事预告：16点NaVi对阵VP
一直说我密码错误,Mr_Dream,15,超玩通行证升级改版公告！
而且绑定不了邮箱？,Mr_Dream,15,超玩通行证升级改版公告！
通行证能登录，论坛不能登录，从通行证跳转论坛也是未登录状态,YIYIWANGER,21,超玩通行证升级改版公告！
打回知乎重编,宽衣解带,15,水友们，绝情吗，真的绝情吗？
瞎比吹 你说卖*就卖*,河道控符被淹死,25,水友们，绝情吗，真的绝情吗？
编故事的也不用心,peng2386,21,水友们，绝情吗，真的绝情吗？
来了来了,尤爱逗妇乳,12,我要表白CN Dota，我要上头条！！！
我要辣馒头小且且,思诺莱克,20,我要表白CN Dota，我要上头条！！！
我他妈又不是傻逼～,achesonwang,22,如果婚后发现老婆是les 你会离婚吗
 真的蕾丝是不会和你睡的 醒醒 ,maguorong,21,如果婚后发现老婆是les 你会离婚吗
我他妈又不是傻逼～,@0214,24,如果婚后发现老婆是les 你会离婚吗
来了来了,ZayU,15,一点b数送给大家，水友们周末愉快
尼玛嗨哟，给我逼数,默祷人生,13,一点b数送给大家，水友们周末愉快
我放你妈的血,ZayU,15,一点b数送给大家，水友们周末愉快
举个栗子，小马，wtmsb,宇宙第一憋吹1,15,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
举个栗子，小马，wtmsb,justinzj,22,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
来了来了,~心灵无语,23,3月06日赛事预告：16点NaVi对阵VP
来了来了,食蜂操祈,22,3月06日赛事预告：16点NaVi对阵VP
来了来了,倾国倾城旳女人,10,超玩通行证升级改版公告！
以前qq登录的，现在绑定完了给我个空号，以前的号没啦！！！？,cycle1024,10,超玩通行证升级改版公告！
银翼的维罗XI 发表于 2017-4-27 10:50管理员大大，大号一直用的QQ登录，现在登不进了如何是好，大号就这么DEAD了吗？ ...联系qq97359276,杰米尼,1,超玩通行证升级改版公告！
I'm 单身狗，我YY无罪,开大嘘锤子,21,水友们，绝情吗，真的绝情吗？
没让*奔都算好的了          ,hzpp0601,22,水友们，绝情吗，真的绝情吗？
来了来了,pwj2012,23,我要表白CN Dota，我要上头条！！！
lei了lei了               ,幽怨的螺丝钉,20,我要表白CN Dota，我要上头条！！！
来呃来饿了,rin丶凛,21,我要表白CN Dota，我要上头条！！！
我他妈又不是傻逼～,鸦men,22,如果婚后发现老婆是les 你会离婚吗
我他妈又不是傻逼～,rbbb,22,如果婚后发现老婆是les 你会离婚吗
一言不合，如果您要查看本帖隐藏内容请回复,一言不合,24,一点b数送给大家，水友们周末愉快
CNXM  SB,一言不合,24,一点b数送给大家，水友们周末愉快
来了来了,岂因祸福避趋之,22,3月06日赛事预告：16点NaVi对阵VP
来了来了,暴打日漫痴,22,3月06日赛事预告：16点NaVi对阵VP
来了来了,冬海爱衣,25,3月06日赛事预告：16点NaVi对阵VP
Somalian 发表于 2017-4-29 15:31一直登录不上啊啊啊啊啊，别说手机和QQ了，我连微信和微博都绑定了，还是登不上啊啊啊啊http://bbs.sgamer. ...联系qq97359276,杰米尼,1,超玩通行证升级改版公告！
cycle1024 发表于 2017-5-1 10:06以前qq登录的，现在绑定完了给我个空号，以前的号没啦！！！？联系qq97359276,杰米尼,1,超玩通行证升级改版公告！
又来骗狗头人同*敌忾,碧湖砍柴的,21,水友们，绝情吗，真的绝情吗？
yy过度.你说卖*就是卖*?,叛逆的阿鲁巴,24,水友们，绝情吗，真的绝情吗？
逼乎下架，大V开始转战微博了？？,热带雨林,23,水友们，绝情吗，真的绝情吗？
来了来了,MCqzhe,23,我要表白CN Dota，我要上头条！！！
卵用没有  ,微丶凉,25,我要表白CN Dota，我要上头条！！！
讲道理，塞辣鸡从在lgd的时候就看不起奇迹憋了好吧，我记得那时候major在春节后然后就lgd内战挺进第二轮被奇迹憋小鱼暴杀，然后塞辣鸡好像后来接受采访表示看不起奇迹憋,逆神路西法,26,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
嗯。       ,812622537,22,我还有希望么，朋友们？
Mr_Dream 发表于 2017-4-29 22:27而且绑定不了邮箱？邮箱暂时不可用,杰米尼,1,超玩通行证升级改版公告！
梦境虚无 发表于 2017-4-29 22:03以后是用QQ登陆  现在要重新绑定 但以前账户密码忘记了 又没办法找回怎么办 ...可以在通行证直接qq登录会绑定到你原有的账号,杰米尼,1,超玩通行证升级改版公告！
天津裴勇俊 发表于 2018-3-6 14:05你说卖*就卖*了？？别人未婚妻呀，你总不能说是男女朋友吧。,断肠任,22,水友们，绝情吗，真的绝情吗？
Dilemmazcy 发表于 2018-3-6 14:15明显假的，扫黄怎么扫的？有金钱交易吗？编故事的也不用心条子说你金钱交易就是金钱交易，别人未婚妻，你总不能说是男女朋友吧。,断肠任,22,水友们，绝情吗，真的绝情吗？
来了来了,小小酥小小苏,12,我要表白CN Dota，我要上头条！！！
来了来了,soramylove,13,我要表白CN Dota，我要上头条！！！
来了来了,干杯.,22,我要表白CN Dota，我要上头条！！！
傻狗说得，窝赛垃圾说不得？,Mindflay,15,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,quicksilverx,12,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
哈哈哈毕竟是傻狗啊，你又不打职业随便说没人理你，一个还在打的目前0分能嘲讽积分第三的，讲道理EE都比你强,snoris,11,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
 越在意她越蹬鼻子上脸,jiliaomingyue,14,我还有希望么，朋友们？
嗯           ,rva,15,我还有希望么，朋友们？
你也发个嗯,师艹爷,23,我还有希望么，朋友们？
是不是一定要绑定手机？,忽雨,22,超玩通行证升级改版公告！
那设置有问题的怎么登陆啊新版好像没这个选项,zhiyao998,24,超玩通行证升级改版公告！
当然选择原谅她啦,扭曲的温拿粉,14,水友们，绝情吗，真的绝情吗？
大咕咕鸡 发表于 2018-3-6 14:04在中国把女儿嫁一绿皮也是心狠天辉绿色小兵还是可以灭掉一波狗头人的,断肠任,22,水友们，绝情吗，真的绝情吗？
编故事的也不用心,小纯情水,23,水友们，绝情吗，真的绝情吗？
来了来了,9191111,21,我要表白CN Dota，我要上头条！！！
#在这里快速回复# 傻狗说得，窝赛垃圾说不得？,君豪铁粉,15,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,Gwyn,21,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
今晚透批吗嗯,懒驴couple1号,22,我还有希望么，朋友们？
好歹还是回了啊 呃呃呃,来看看,23,我还有希望么，朋友们？
来了来了,来自地狱,20,超玩通行证升级改版公告！
杰米尼 发表于 2017-5-2 16:59联系qq97359276搞定了，重新绑定了一个新的QQ号就能上了，醉了,Somalian,23,超玩通行证升级改版公告！
楼上还是年轻，大概没听过广州区伯？条子说你卖*就是卖*，还需要有现钱？,三万希婆一秒躺,21,水友们，绝情吗，真的绝情吗？
不是很懂，你说卖*就卖*？你是大萨特你说什么就什么？编故事也不好好编,oneisonlyone,22,水友们，绝情吗，真的绝情吗？
renbing123 发表于 2018-3-6 14:41条子说你金钱交易就是金钱交易，别人未婚妻，你总不能说是男女朋友吧。 ...别傻了，我说我约炮啊，你说我卖*嫖娼，拿出证据来。明显假的，这要是真的，这警察不用做了,Dilemmazcy,21,水友们，绝情吗，真的绝情吗？
傻狗说得，窝赛垃圾说不得？,rbbb,22,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
拿个ti随便说,扭曲的温拿粉,14,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,rva,15,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
嗯                            ,千坟冢,20,我还有希望么，朋友们？
今晚透批吗.嗯,好好打dota,14,我还有希望么，朋友们？
别聊了。、。。。。 尴尬啊,三只卖萌魔儿,22,我还有希望么，朋友们？
编故事的也不用心,Diekiller,22,水友们，绝情吗，真的绝情吗？
编故事的也不用心,少女的黑丝,15,水友们，绝情吗，真的绝情吗？
我记得塞拉花式被奇迹鳖吊打，水人暴打tb，小鱼杀穿全队都是记录，塞拉这么快都忘完了？猴子*笑,Mfsital,13,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
天梯分没奇迹憋高，成绩也没奇迹憋好。我真好奇他这个菜是从哪个角度好意思说得出口的。我们说奇迹憋菜那无所谓啊，我们嘴炮选手，*幕大神，能一样吗？,L失却,21,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
看不起鳖族？,bushibuke1,15,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
嗯            ,樱高麻将组,22,我还有希望么，朋友们？
熊弟 给她哦回去,zhangzb,14,我还有希望么，朋友们？
没事兄弟，她只是在被干，不由自主的发出嗯嗯声,ybyrahc,14,我还有希望么，朋友们？
没让*奔都算好的了          ,hmpjsnsg,22,水友们，绝情吗，真的绝情吗？
我是觉得 奇迹确实被集锦吹地有点名不副实，但实力还是算一线顶级C的   包括之前OG打2的时期，总有那么几手不得不尊敬的绝活，值得战队单独为他编成战术，然后不选绝活其他常规的第二选择也都能满足队伍的战术要求。,nottaichi,14,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,maguorong,21,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
塞拉这傻屌最喜欢看不起人，冠军屈指可数，嘴上吹起来装最屌的,Rexxxxar,12,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
越在意她越蹬鼻子上脸,不玩游戏会死星,24,我还有希望么，朋友们？
嗯什么嗯，搞的我好像在c妮一样,aqishisi,12,我还有希望么，朋友们？
傻狗说得，窝赛垃圾说不得？,少女的黑丝,15,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,brotherbear,15,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
我他妈又不是傻逼～,致命一鸡鸡,21,如果婚后发现老婆是les 你会离婚吗
这个b没点b数啊,skfkwjkdn,15,一点b数送给大家，水友们周末愉快
来了来了,高坂丽奈,22,3月06日赛事预告：16点NaVi对阵VP
嗯嗯嗯嗯嗯嗯嗯嗯,cjxheihei,14,我还有希望么，朋友们？
嗯        ,随便注册一个号,22,我还有希望么，朋友们？
傻狗说得，窝赛垃圾说不得？,muguar,22,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
傻狗说得，窝赛垃圾说不得？,仁义无双蔡宜峰,27,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
